area,ciudad,conglomerado,panelm,vivienda,hogar,p01,p02,p03,p04,p05a,p05b,p06,p07,p08,p09,p10a,p10b,p11,p12a,p12b,p15,p15aa,p15ab,cod_inf,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p42a,p43,p44a,p44b,p44c,p44d,p44e,p44f,p44g,p44h,p44i,p44j,p44k,p45,p46,p47a,p47b,p48,p49,p50,p51a,p51b,p51c,p52,p53,p54,p54a,p55,p56a,p56b,p57,p58,p61b1,p63,p64a,p64b,p65,p66,p67,p68a,p68b,p69,p70a,p70b,p71a,p71b,p72a,p72b,p73a,p73b,p74a,p74b,p75,p76,p77,p78,sd01,sd021,sd022,sd023,sd024,sd025,sd026,sd027,sd028,sd029,sd0210,sd0211,sd03,ced01a,estrato,fexp,nnivins,ingrl,ingpc,condact,empleo,desempleo,secemp,grupo1,rama1,prov,dominio,pobreza,epobreza,upm,id_vivienda,id_hogar,id_persona,periodo,mes
2,170454,170454,59,5,1,2,2,27,3,1,10,6,2, ,2,9,5, ,1,30720703,1,2,170150,2,1, , , ,48, ,1,4, , , , , , , , , , , , ,119,6113,2, ,2,1,2,2,1,1,1,2,2,2,1,1,1,11,2, , , ,1,48, , , , , , , , , , , ,1, , , , ,414,56,1,55, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1721,"15,3769976339186",5,525.0,"262,5",1,1, ,1,6,1,17,6,0,0,170454900701,1704549007010590503,17045490070105905103,1704549007010590510203,202503,3
1,170352,170352,68,5,1,5,2,28,3,10,10,6,2, ,3,7,3, , , ,6,1, ,3,2,12,2, , , , , , , , , ,2,52, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,1,120,2, ,2, ,2, ,2,2,2,1,1,2,2,2,2,2,2,2,8,1,1711,"142,101417050788",4,0.0,"64,1666666666667",7, ,1, , , ,17,6,1,0,170352020403,1703520204030680510,17035202040306805110,1703520204030680510510,202510,10
1,170550,170550,68,7,1,4,2,21,7,10,10,6,1,1, ,9,1, ,2, ,6,2,170150,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1712,"80,3385326910846",5,0.0,"452,8",9, , , , , ,17,6,0,0,170550032601,1705500326010680707,17055003260106807107,1705500326010680710407,202507,7
1,170150,170150,51,1,1,4,2,19,3,1,10,6,1,1, ,7,3, , , ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"28,1679735362335",4,0.0,625,9, , , , , ,17,1,0,0,170150285003,1701502850030510103,17015028500305101103,1701502850030510110403,202503,3
1,170353,170353,54,6,1,4,1,23,3,10,10,5,2, ,5,7,2, , , ,6,1, ,1,1, , , ,40, ,1,1,1,10,7, , , , , , , , , ,5224,9333,6,2, , , , , , , , , , , , ,3,4,1,1,3,2,1,40, , , , , , , , , , , ,5,180,2, ,0, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1711,"42,1790116429695",4,180.0,"176,666666666667",3,1, ,2,9,8,17,6,0,0,170353013201,1703530132010540607,17035301320105406107,1703530132010540610407,202507,7
1,170451,170451,57,7,1,10,2,20,7,10,10,6,1,1, ,9,2, ,2, ,6,2,180150,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1711,"38,3331122055165",5,0.0,"281,3",9, , , , , ,17,6,0,0,170451028803,1704510288030570705,17045102880305707105,1704510288030570711005,202505,5
2,170850,170850,68,6,1,1,2,29,1,1,10,5,2, ,5,7,3, , , ,6,2,130450,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,8121,9112,2, ,2,2,2,2,1,1,1,2,2,1,1,1,0,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,430,40,1,12, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1721,"180,046062770345",4,482.0,"202,4",1,1, ,1,9,14,17,6,0,0,170850901401,1708509014010680610,17085090140106806110,1708509014010680610110,202510,10
1,170150,170150,65,9,1,3,1,18,3,5,10,6,1,1, ,7,3, , , ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"59,2587806093985",4,0.0,560,9, , , , , ,17,1,0,0,170150065705,1701500657050650907,17015006570506509107,1701500657050650910307,202507,7
1,170150,170150,74,5,1,4,2,26,3,1,10,6,2, ,2,9,4, ,1,30410401,6,2,50150,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,4741,2431,2, ,2,2,2,2,1,2,1,2,2,2,1,1,2,1,1,10,1,1,1,40, , , , , , , , , , , ,1, , , , ,425,45,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"15,3834651678224",5,470.0,495,1,1, ,1,2,7,17,1,0,0,170150011402,1701500114020740510,17015001140207405110,1701500114020740510410,202510,10
1,170150,170150,71,1,1,3,2,23,3,5,10,6,1,5, ,9,4, ,2, ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"24,3939253565151",5,0.0,"1396,66666666667",9, , , , , ,17,1,0,0,170150141303,1701501413030710107,17015014130307101107,1701501413030710110307,202507,7
1,170150,170150,62,8,1,4,2,18,3,10,10,6,2, ,13,7,3, , , ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,2,2512,"80,6920293883359",4,0.0,180,9, , , , , ,17,1,0,0,170150268203,1701502682030620801,17015026820306208101,1701502682030620810401,202501,1
1,170150,170150,53,4,1,2,1,29,3,10,10,6,2, ,5,9,4, ,2, ,6,1, ,1,1, , , ,8,1, ,1,1,20,1,4, , , , , , , , ,8521,2330,6,2, , , , , , , , , , , , ,0,8,1,1,2,1,1,8, , , , , , , , , , , ,5,125,2, ,0, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"22,6059255581038",5,125.0,"231,666666666667",2,1, ,1,2,16,17,1,0,0,170150109203,1701501092030530404,17015010920305304104,1701501092030530410204,202504,4
1,170150,170150,64,5,1,3,1,22,3,10,10,6,1,1, ,9,3, ,2, ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"38,7659165613085",5,0.0,"238,333333333333",9, , , , , ,17,1,0,0,170150182701,1701501827010640506,17015018270106405106,1701501827010640510306,202506,6
1,170150,170150,53,4,1,3,1,26,3,10,10,6,2, ,3,9,4, ,2, ,6,1, ,1,2,12,2, , , , , , , , , ,2,50, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, ,2,2,1,1,1,2,2,2,2,2,2,2,8,1,2512,"22,6059255581038",5,0.0,"231,666666666667",7, ,1, , , ,17,1,0,0,170150109203,1701501092030530404,17015010920305304104,1701501092030530410304,202504,4
1,170150,170150,63,5,1,3,2,23,3,10,10,6,1,1, ,9,3, ,2, ,6,2,60750,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"32,271600628261",5,0.0,"373,333333333333",9, , , , , ,17,1,0,0,170150316504,1701503165040630505,17015031650406305105,1701503165040630510305,202505,5
1,170750,170750,57,6,1,3,2,21,3,10,10,6,2, ,3,7,3, , , ,6,1, ,2,1, , , ,16,1, ,1,1,32,4,4, , , , , , , , ,4771,5223,2, ,3,1,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,1,1,16, , , , , , , , , , , ,5, , , , ,60,0,1,15, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1711,"36,8992023988659",4,75.0,81,2,1, ,1,5,7,17,6,1,0,170750000706,1707500007060570605,17075000070605706105,1707500007060570610305,202505,5
1,170155,170155,64,1,1,3,2,19,3,10,10,6,2, ,3,7,3, , , ,6,2,230150,2,2,12,2, , , , , , , , , ,11, ,8, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1711,"30,3442039501197",4,0.0,"90,25",9, , , , , ,17,6,1,0,170155041102,1701550411020640103,17015504110206401103,1701550411020640110303,202503,3
1,170150,170150,69,4,1,2,1,18,3,10,10,6,2, ,11,7,3, , , ,1,2,20150,1,2,12,2, , , , , , , , , ,11, ,8, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"141,720759827069",4,0.0,"21,4",9, , , , , ,17,1,1,1,170150389904,1701503899040690408,17015038990406904108,1701503899040690410208,202508,8
1,170150,170150,66,7,1,5,1,22,7,10,10,6,1,1, ,9,2, ,2, ,1,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"79,9038014697726",5,0.0,222,9, , , , , ,17,1,0,0,170150027802,1701500278020660705,17015002780206607105,1701500278020660710505,202505,5
1,170150,170150,56,9,1,4,2,29,3,1,10,6,2, ,2,9,5, ,1,30730301,6,1, ,5,1, , , ,40, ,1,4, , , , , , , , , , , , ,4100,2161,2, ,2,2,2,2,1,2,1,2,2,2,1,1,4,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,600,50,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"17,2676425928291",5,650.0,606,1,1, ,1,2,6,17,1,0,0,170150102003,1701501020030560902,17015010200305609102,1701501020030560910402,202502,2
1,170150,170150,63,5,1,4,1,21,5,10,10,6,2, ,3,7,3, , , ,6,1, ,3,2,12,2, , , , , , , , , ,8,52, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, ,2,2,1,1,2,2,2,2,2,2,2,2,8,1,2513,"68,4931964427148",4,0.0,260,7, ,1, , , ,17,1,0,0,170150062402,1701500624020630502,17015006240206305102,1701500624020630510402,202502,2
1,170180,170180,70,5,1,2,2,23,2,1,10,1,1,6, ,8,1, ,2, ,3,1, ,1,1, , , ,32,8, ,1,1,8,7, , , , , , , , , ,4759,4321,2, ,2,2,2,2,1,2,1,2,2,2,1,1,2,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,425,45,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1713,"104,021621498036",5,470.0,520,2,1, ,1,4,7,17,6,0,0,170180115702,1701801157020700512,17018011570207005112,1701801157020700510212,202512,12
2,170150,170150,64,1,1,3,1,26,3,1,10,6,2, ,17,9,5, ,2, ,6,1, ,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,4510,4311,2, ,3,2,2,2,1,1,1,2,2,1,1,1,2,1,1,20,1,1,1,40, , , , , , , , , , , ,1, , , , ,425,45,1,50, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1723,"29,920312803303",5,520.0,"243,333333333333",1,1, ,1,4,7,17,6,0,0,170150901601,1701509016010640106,17015090160106401106,1701509016010640110306,202506,6
1,170150,170150,75,4,1,3,2,19,9,10,10,3,2, ,3,7,2, , , ,7,3,862,1,1, , , ,20,1, ,4, , , , , , , , , , , , ,4789,5211,7, , , , , , , , , , , , , ,0,4,1,3,3,2,1,20, , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,2,2512,"88,4218952573341",4,0.0, ,5,1, ,2,5,7,17,1, , ,170150052002,1701500520020750411,17015005200207504111,1701500520020750410311,202511,11
1,170150,170150,62,2,1,1,1,27,1,1,10,5,2, ,3,7,3, , , ,6,1, ,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,4923,8332,2, ,2,1,2,2,1,1,1,2,2,1,1,1,4,3,1,2,3,2,1,40, , , , , , , , , , , ,1, , , , ,870,50,1,64, , , ,2, ,2, ,1,100,2, ,2, ,2, , , , , , , , , , , , , , ,3,2513,"70,6464076317423",4,984.0,"514,666666666667",1,1, ,2,8,8,17,1,0,0,170150334001,1701503340010620201,17015033400106202101,1701503340010620210101,202501,1
1,170150,170150,70,4,1,2,2,18,3,10,10,6,1,1, ,7,2, , , ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"22,5753205418696",4,0.0,"336,666666666667",9, , , , , ,17,1,0,0,170150319302,1701503193020700409,17015031930207004109,1701503193020700410209,202509,9
1,170150,170150,66,6,1,3,1,29,3,1,5,6,2, ,2,9,5, ,1,30711001,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,6110,2153,2, ,2,2,2,2,1,2,1,1,2,1,1,1,8,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,2000,190,1,150, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"21,0129636520305",5,2340.0,"1631,25",1,1, ,1,2,10,17,1,0,0,170150050303,1701500503030660605,17015005030306606105,1701500503030660610305,202505,5
1,170155,170155,60,7,1,2,2,28,2,10,10,5,2, ,8,7,3, , , ,6,2,80450,1,2,12,2, , , , , , , , , ,11, ,11, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,1,240, , , , , , , , , , , , , ,1,1711,"49,6856077129802",4,0.0,"259,833333333333",9, , , , , ,17,6,0,0,170155040401,1701550404010600709,17015504040106007109,1701550404010600710209,202509,9
1,170150,170150,62,3,1,3,1,21,3,1,10,6,2, ,2,9,4, ,1,31010201,6,1, ,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,5610,3434,2, ,3,1,2,2,1,1,1,2,2,2,1,1,2,1,1,8,1,1,1,40, , , , , , , , , , , ,1, , , , ,1140,60,1,110, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"32,110628219847",5,1310.0,"777,5",1,1, ,1,3,9,17,1,0,0,170150375402,1701503754020620301,17015037540206203101,1701503754020620310301,202501,1
1,170159,170159,65,1,1,4,2,19,3,10,10,6,1,1, ,9,1, ,2, ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1711,"102,919653040989",5,0.0,"256,333333333333",9, , , , , ,17,6,0,0,170159005102,1701590051020650104,17015900510206501104,1701590051020650110404,202504,4
2,170176,170176,52,4,1,4,1,29,3,10,10,6,2, ,3,7,3, , , ,6,1, ,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,4100,9313,4, ,6,2,2,2,2,2,2,2,2,2,2,2,10,2,1,7,3,2,1,40, , , , , , , , , , , ,5, , , , ,300,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1721,"42,232237284002",4,300.0,200,4,1, ,2,9,6,17,6,0,0,170176902802,1701769028020520410,17017690280205204110,1701769028020520410410,202510,10
2,170184,170184,68,7,1,1,2,24,1,6,10,6,1,1, ,9,1, ,2, ,6,3,862,1,1, , , ,50, ,1,4, , , , , , , , , , , , ,8550,2359,6,2, , , , , , , , , , , , ,3,9,1,1,3,2,1,50, , , , , , , , , , , ,5,600,2, ,60, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1723,"88,7024247934619",5,540.0,181,1,1, ,2,2,16,17,6,0,0,170184901501,1701849015010680707,17018490150106807107,1701849015010680710107,202507,7
1,170156,170156,59,9,1,3,1,18,3,10,10,6,2, ,6,7,3, , , ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,8, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1712,"103,384471863218",4,0.0,700,9, , , , , ,17,6,0,0,170156052702,1701560527020590906,17015605270205909106,1701560527020590910306,202506,6
1,170150,170150,57,3,1,3,1,23,3,10,10,6,1,1, ,9,2, ,2, ,6,1, ,3,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"93,7351207103897",5,0.0,94,9, , , , , ,17,1,0,0,170150012201,1701500122010570305,17015001220105703105,1701500122010570310305,202505,5
1,170150,170150,73,4,1,3,2,24,3,1,10,6,2, ,5,8,3, ,1,20410402,6,1, ,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,4741,3339,2, ,2,2,2,2,1,2,1,2,2,2,1,1,2,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,470,40,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"13,8097726643003",5,510.0,475,1,1, ,1,3,7,17,1,0,0,170150265703,1701502657030730412,17015026570307304112,1701502657030730410312,202512,12
2,170751,170751,66,3,1,4,1,24,7,10,10,6,2, ,5,7,3, , , ,6,2,121250,2,2,12,1,1,40, ,1,4, , , , , , , , , , , , ,127,6114,4, ,3,2,2,2,2,2,2,2,2,2,2,2,1,11,1,3,3,2,1,40, , , , , , , , , , , ,5, , , , ,0,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1723,"114,556532232147",4,0.0,"295,5",4,1, ,2,6,1,17,6,0,0,170751000105,1707510001050660308,17075100010506603108,1707510001050660310408,202508,8
2,170250,170250,51,2,1,7,1,21,9,10,10,6,2, ,5,7,3, , , ,6,1, ,2,1, , , ,20,1, ,3,1,30,7, , , , , , , , , ,119,6113,4, ,6,2,2,2,2,2,2,2,2,2,2,2,1,11,1,2,3,1,1,20, , , , , , , , , , , ,5, , , , ,200,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1722,"36,2316296250588",4,200.0,"190,75",2,1, ,1,6,1,17,6,0,0,170250903301,1702509033010510203,17025090330105102103,1702509033010510210703,202503,3
1,170150,170150,67,6,1,3,2,29,3,1,10,6,2, ,2,9,4, ,1,30320101,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,1392,2432,2, ,2,2,2,2,1,2,1,2,2,2,1,1,3,1,1,20,1,1,1,40, , , , , , , , , , , ,1, , , , ,1010,60,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"16,2956882454248",5,1070.0,"913,333333333333",1,1, ,1,2,3,17,1,0,0,170150183102,1701501831020670609,17015018310206706109,1701501831020670610309,202509,9
2,170454,170454,65,6,1,4,2,21,4,10,10,5,2, ,15,7,3, , , ,1,1, ,4,2,12,2, , , , , , , , , ,11, ,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1721,"37,9116872656716",4,0.0,"380,8",9, , , , , ,17,6,0,0,170454901102,1704549011020650604,17045490110206506104,1704549011020650610404,202504,4
1,170150,170150,57,4,1,3,2,23,3,10,10,6,2, ,2,9,4, ,1,30110201,6,1, ,3,2,12,2, , , , , , , , , ,1,8, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, ,2,2,2,1,1,2,2,2,2,2,2,2,8,1,2512,"50,7321237473597",5,0.0,310,7, ,1, , , ,17,1,0,0,170150386202,1701503862020570408,17015038620205704108,1701503862020570410308,202508,8
1,170150,170150,62,1,1,2,1,25,3,10,10,6,1,5, ,9,1, ,2, ,6,1, ,3,1, , , ,8,1, ,4, , , , , , , , , , , , ,6820,5153,2, ,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,3,2,1,8, , , , , , , , , , , ,5, , , , ,100,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"51,0355057112987",5,100.0,250,4,1, ,2,5,12,17,1,0,0,170150162103,1701501621030620101,17015016210306201101,1701501621030620110201,202501,1
2,170156,170156,52,7,1,3,2,26,3,10,10,6,2, ,3,7,3, , , ,1,1, ,1,1, , , ,20,1, ,3,1,20,4,4, , , , , , , , ,9700,9111,10, ,3,1,2,2,2,2,2,2,2,2,2,2,1,8,1,1, , ,1,20, , , , , , , , , , , ,5, , , , ,230,0,1,50, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1723,"55,2617625536295",4,280.0,193,2,1, ,3,9,20,17,6,0,0,170156900902,1701569009020520701,17015690090205207101,1701569009020520710301,202501,1
1,170150,170150,64,4,1,1,2,26,1,1,10,6,2, ,5,7,3, , , ,6,2,120550,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,8291,4214,2, ,3,2,2,2,1,2,1,2,2,2,1,1,2,1,1,24,1,1,1,40, , , , , , , , , , , ,1, , , , ,435,35,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"47,3500020201271",4,470.0,235,1,1, ,1,4,14,17,1,0,0,170150313203,1701503132030640406,17015031320306404106,1701503132030640410106,202506,6
2,170550,170550,71,7,1,3,1,19,3,10,10,6,2, ,11,7,3, , , ,6,1, ,2,2,12,2, , , , , , , , , ,8,52, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, ,2,2,1,1,1,2,2,2,2,2,2,2,8,1,1722,"54,7600787794529",4,0.0,"109,25",7, ,1, , , ,17,6,0,0,170550902002,1705509020020710707,17055090200207107107,1705509020020710710307,202507,7
2,170153,170153,73,4,1,3,2,26,3,10,10,6,2, ,3,7,3, , , ,6,1, ,3,1, , , ,10,9, , , , , , , , , , , , , , ,146,9212,7, , , , , , , , , , , , , ,8,9,1,2,3,2,1,10, , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1722,"25,405440389544",4,0.0,76,5,1, ,2,9,1,17,6,1,0,170153001504,1701530015040730409,17015300150407304109,1701530015040730410309,202509,9
1,170150,170150,56,7,1,6,1,24,4,1,10,5,2, ,2,9,5, ,1,31010402,6,1, ,2,1, , , ,30,8, ,4, , , , , , , , , , , , ,8411,3332,1, ,3,2,2,1,1,1,1,2,2,2,1,1,1,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,700,70,1,35, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"37,3628922645842",5,805.0,"230,555555555556",1,1, ,1,3,15,17,1,0,0,170150229802,1701502298020560705,17015022980205607105,1701502298020560710605,202505,5
1,170150,170150,56,8,1,2,1,24,3,10,10,5,2, ,3,7,3, , , ,6,1, ,1,1, , , ,20,3, ,3,1,20,3,4, , , , , , , , ,7310,3339,6,2, , , , , , , , , , , , ,2,9,1,1,3,2,1,25, , , , , , , , , , , ,5,280,2, ,20, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"22,40773964653",4,260.0,114,2,1, ,2,3,13,17,1,0,0,170150230604,1701502306040560805,17015023060405608105,1701502306040560810205,202505,5
1,170155,170155,64,6,1,2,2,26,3,10,10,6,2, ,2,8,2, ,1,10910301,6,1, ,3,1, , , ,30,2, ,1,1,10,1,1, , , , , , , , ,9700,3221,10, ,3,2,2,2,2,2,2,2,2,2,2,2,0,8,1,2, , ,1,30, , , , , , , , , , , ,5, , , , ,230,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1713,"32,3712031687462",5,230.0,"223,75",2,1, ,3,3,20,17,6,0,0,170155020703,1701550207030640603,17015502070306406103,1701550207030640610203,202503,3
1,170150,170150,60,7,1,4,1,21,3,5,10,6,1,1, ,8,2, ,2, ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"26,2047468547646",5,0.0,399,9, , , , , ,17,1,0,0,170150246201,1701502462010600709,17015024620106007109,1701502462010600710409,202509,9
1,170150,170150,51,1,1,3,2,21,3,1,10,6,2, ,17,7,3, , , ,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,1071,5223,2, ,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,426,44,1,56, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"74,6379911557571",4,526.0,"602,4",1,1, ,1,5,3,17,1,0,0,170150147502,1701501475020510103,17015014750205101103,1701501475020510110303,202503,3
1,170150,170150,58,6,1,4,2,21,3,4,10,6,2, ,7,9,1, ,2, ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,11, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"7,98802094714914",5,0.0,1325,9, , , , , ,17,1,0,0,170150137305,1701501373050580603,17015013730505806103,1701501373050580610403,202503,3
